,date,case_by_day,case_by_time,active_by_day,active_by_time,death_by_day,death_by_time,recovered_by_day,recovered_by_time
0,2021-09-18 00:00:00,355473,27417505.0,0.0,0.0,11270.0,879723.0,0.0,386837.0
1,2021-06-20 00:00:00,23428,626859.0,11664.0,368969.0,0.0,3288.0,0.0,241856.0
2,2022-03-01 00:00:00,4108726,127196586.0,0.0,0.0,3270.0,1599551.0,0.0,0.0
3,2021-05-05 00:00:00,1017,124240.0,1431.0,12725.0,0.0,1982.0,0.0,107867.0
4,2022-02-25 00:00:00,3312866,108433672.0,0.0,0.0,3045.0,1585510.0,0.0,0.0
5,2021-07-25 00:00:00,336459,4729123.0,391935.0,3876111.0,0.0,19413.0,0.0,386837.0
6,2021-09-30 00:00:00,337839,32301097.0,0.0,0.0,8171.0,1001142.0,0.0,386837.0
7,2021-09-02 00:00:00,508298,19574677.0,470771.0,9161332.0,13720.0,648445.0,0.0,386837.0
8,2022-03-15 00:00:00,6916302,250212185.0,0.0,0.0,2137.0,1642284.0,0.0,0.0
9,2022-04-28 00:00:00,296167,411762864.0,0.0,0.0,100.0,1680530.0,0.0,0.0
10,2021-09-24 00:00:00,318588,29886974.0,0.0,0.0,9802.0,949688.0,0.0,386837.0
11,2022-01-28 00:00:00,597549,70652001.0,0.0,0.0,3284.0,1509529.0,0.0,0.0
12,2022-03-03 00:00:00,4801439,140655596.0,0.0,0.0,3556.0,1606947.0,0.0,0.0
13,2021-01-09 00:00:00,43,64115.0,43.0,3431.0,0.0,1982.0,208.0,58347.0
14,2022-02-21 00:00:00,1979392,96267470.0,0.0,0.0,3505.0,1572945.0,0.0,0.0
15,2021-12-22 00:00:00,396317,51190402.0,0.0,0.0,4691.0,1368505.0,0.0,0.0
16,2021-08-17 00:00:00,335938,12524961.0,118603.0,6616008.0,18378.0,346376.0,0.0,386837.0
17,2021-10-03 00:00:00,204915,33011990.0,0.0,0.0,5488.0,1024212.0,0.0,386837.0
18,2021-05-20 00:00:00,9962,203859.0,4394.0,85968.0,88.0,2160.0,74.0,112942.0
19,2021-04-05 00:00:00,288,110090.0,226.0,5471.0,0.0,1982.0,1396.0,101914.0
20,2022-04-16 00:00:00,750965,403420624.0,0.0,0.0,223.0,1678445.0,0.0,0.0
21,2021-03-04 00:00:00,258,105572.0,172.0,21655.0,0.0,1982.0,809.0,81583.0
22,2021-07-28 00:00:00,316379,5866367.0,38589.0,4545787.0,5853.0,33637.0,0.0,386837.0
23,2021-01-04 00:00:00,136,63571.0,136.0,3666.0,0.0,1982.0,0.0,57531.0
24,2022-03-07 00:00:00,5903205,169645130.0,0.0,0.0,2871.0,1619831.0,0.0,0.0
25,2021-03-11 00:00:00,103,106997.0,63.0,17261.0,0.0,1982.0,1784.0,86997.0
26,2021-12-06 00:00:00,295630,45299547.0,0.0,0.0,6942.0,1275474.0,0.0,0.0
27,2022-01-08 00:00:00,519152,58929719.0,0.0,0.0,4129.0,1446167.0,0.0,0.0
28,2022-01-12 00:00:00,529405,61427856.0,0.0,0.0,3835.0,1461655.0,0.0,0.0
29,2022-02-04 00:00:00,490593,74543406.0,0.0,0.0,2050.0,1528243.0,0.0,0.0
30,2021-08-11 00:00:00,307954,10467420.0,276891.0,6370454.0,17398.0,239913.0,0.0,386837.0
31,2021-11-12 00:00:00,210962,38975172.0,0.0,0.0,3217.0,1165225.0,0.0,0.0
32,2021-05-19 00:00:00,3034,193897.0,7351.0,81574.0,0.0,2072.0,0.0,112868.0
33,2021-10-18 00:00:00,97983,34932028.0,0.0,0.0,3590.0,1099911.0,0.0,386837.0
34,2021-03-14 00:00:00,62,107572.0,62.0,16137.0,0.0,1982.0,0.0,88655.0
35,2022-02-02 00:00:00,364290,73730047.0,0.0,0.0,0.0,1518459.0,0.0,0.0
36,2021-10-23 00:00:00,91640,35478599.0,0.0,0.0,3134.0,1114985.0,0.0,386837.0
37,2022-03-16 00:00:00,6968532,259169856.0,0.0,0.0,1806.0,1644090.0,0.0,0.0
38,2022-01-22 00:00:00,579274,67065338.0,0.0,0.0,3105.0,1491105.0,0.0,0.0
39,2021-07-15 00:00:00,43900,1519318.0,332121.0,1623596.0,4539.0,10683.0,3272.0,383597.0
40,2021-02-14 00:00:00,1421,94795.0,1421.0,27790.0,0.0,1982.0,129.0,64749.0
41,2022-03-31 00:00:00,3191940,370038175.0,0.0,0.0,936.0,1667982.0,0.0,0.0
42,2021-06-08 00:00:00,0,407778.0,7963.0,250121.0,0.0,2914.0,0.0,154495.0
43,2021-01-23 00:00:00,0,65597.0,124.0,3345.0,0.0,1982.0,0.0,60033.0
44,2021-09-29 00:00:00,363756,31964344.0,0.0,0.0,7857.0,992971.0,0.0,386837.0
45,2021-08-22 00:00:00,406127,14445424.0,315827.0,7046376.0,39473.0,443481.0,0.0,386837.0
46,2022-03-21 00:00:00,5201385,310805361.0,0.0,0.0,1809.0,1654436.0,0.0,0.0
47,2021-08-03 00:00:00,338591,7899653.0,161028.0,5436482.0,21312.0,113015.0,0.0,386837.0
48,2021-05-21 00:00:00,5726,209585.0,5536.0,90200.0,104.0,2264.0,0.0,112942.0
49,2021-12-25 00:00:00,399547,52351343.0,0.0,0.0,4968.0,1384084.0,0.0,0.0
50,2021-05-10 00:00:00,5907,143889.0,1798.0,29371.0,0.0,1982.0,761.0,110491.0
51,2021-11-09 00:00:00,195057,39254429.0,0.0,0.0,3068.0,1155762.0,0.0,386837.0
52,2021-03-18 00:00:00,105,108077.0,105.0,12366.0,0.0,1982.0,0.0,93096.0
53,2022-03-11 00:00:00,6571050,204411200.0,0.0,0.0,2487.0,1631984.0,0.0,0.0
54,2022-04-27 00:00:00,336980,411408973.0,0.0,0.0,24.0,1680466.0,0.0,0.0
55,2021-11-23 00:00:00,245303,42316395.0,0.0,0.0,5257.0,1204537.0,0.0,0.0
56,2022-03-06 00:00:00,5843914,163687477.0,0.0,0.0,3083.0,1616960.0,0.0,0.0
57,2021-08-16 00:00:00,308074,12189023.0,241839.0,6498620.0,20579.0,327998.0,0.0,386837.0
58,2022-03-18 00:00:00,6347344,281468782.0,0.0,0.0,1879.0,1648456.0,0.0,0.0
59,2021-11-14 00:00:00,182237,39353917.0,0.0,0.0,2011.0,1170289.0,0.0,0.0
60,2022-03-19 00:00:00,5882018,299202967.0,0.0,0.0,2494.0,1650950.0,0.0,0.0
61,2021-09-19 00:00:00,421036,27838541.0,0.0,0.0,12218.0,891941.0,0.0,386837.0
62,2021-01-19 00:00:00,60,65222.0,60.0,3189.0,0.0,1982.0,0.0,59740.0
63,2021-07-10 00:00:00,84042,1104894.0,57563.0,811769.0,14.0,5251.0,0.0,357435.0
64,2021-02-15 00:00:00,1767,96562.0,690.0,28154.0,0.0,1982.0,706.0,65455.0
65,2021-12-20 00:00:00,332015,50421173.0,0.0,0.0,5466.0,1357972.0,0.0,0.0
66,2021-01-21 00:00:00,50,65520.0,0.0,3144.0,0.0,1982.0,188.0,60033.0
67,2021-06-19 00:00:00,10463,626859.0,10462.0,357810.0,90.0,3288.0,14502.0,241856.0
68,2021-11-20 00:00:00,211996,40707981.0,0.0,0.0,3497.0,1190401.0,0.0,0.0
69,2022-02-22 00:00:00,2367558,98630233.0,0.0,0.0,2357.0,1575302.0,0.0,0.0
70,2021-11-18 00:00:00,254407,40273427.0,0.0,0.0,3914.0,1182833.0,0.0,0.0
71,2021-03-01 00:00:00,427,104566.0,50.0,21523.0,0.0,1982.0,731.0,80685.0
72,2022-02-15 00:00:00,1321716,85076533.0,0.0,0.0,2689.0,1556429.0,0.0,0.0
73,2021-07-14 00:00:00,60547,1475418.0,144460.0,1321475.0,893.0,6144.0,10203.0,380325.0
74,2021-07-07 00:00:00,77454,1020947.0,17538.0,591795.0,16.0,4837.0,0.0,357435.0
75,2022-01-25 00:00:00,607650,68819180.0,0.0,0.0,3060.0,1499457.0,0.0,0.0
76,2022-04-20 00:00:00,533604,406754788.0,0.0,0.0,161.0,1679349.0,0.0,0.0
77,2022-02-06 00:00:00,577819,75615736.0,0.0,0.0,1680.0,1533563.0,0.0,0.0
78,2022-03-29 00:00:00,3464097,362993911.0,0.0,0.0,1336.0,1666222.0,0.0,0.0
79,2021-07-06 00:00:00,255,943493.0,51910.0,583285.0,265.0,4821.0,0.0,357435.0
80,2021-01-16 00:00:00,36,65058.0,36.0,3903.0,0.0,1982.0,0.0,58952.0
81,2021-04-04 00:00:00,174,109802.0,36.0,6536.0,0.0,1982.0,0.0,100518.0
82,2021-08-26 00:00:00,392748,16096241.0,367119.0,7850827.0,16343.0,518935.0,0.0,386837.0
83,2021-03-23 00:00:00,44,108283.0,0.0,10896.0,0.0,1982.0,550.0,94858.0
84,2022-01-14 00:00:00,536827,62514637.0,0.0,0.0,2977.0,1467839.0,0.0,0.0
85,2021-10-14 00:00:00,99027,34538271.0,0.0,0.0,4120.0,1085140.0,0.0,386837.0
86,2022-04-30 00:00:00,217780,412228806.0,0.0,0.0,44.0,1680627.0,0.0,0.0
87,2021-11-27 00:00:00,299595,42424859.0,0.0,0.0,4936.0,1223156.0,0.0,0.0
88,2021-05-24 00:00:00,8531,230548.0,9749.0,109386.0,90.0,2398.0,3094.0,117176.0
89,2021-05-29 00:00:00,21538,297766.0,10481.0,169108.0,0.0,2532.0,0.0,121564.0
90,2021-08-15 00:00:00,375424,11880949.0,94538.0,6257186.0,18342.0,307419.0,0.0,386837.0
91,2022-04-05 00:00:00,2245237,385732779.0,0.0,0.0,1092.0,1672588.0,0.0,0.0
92,2021-10-13 00:00:00,118655,34440334.0,0.0,0.0,5111.0,1081020.0,0.0,386837.0
93,2021-08-09 00:00:00,349169,9833123.0,346642.0,5824514.0,17959.0,201935.0,0.0,386837.0
94,2021-10-24 00:00:00,111788,35589071.0,0.0,0.0,2258.0,1117243.0,0.0,386837.0
95,2021-10-26 00:00:00,99220,36246027.0,0.0,0.0,2267.0,1122408.0,0.0,386837.0
96,2021-11-06 00:00:00,176859,37798169.0,0.0,0.0,2335.0,1147748.0,0.0,386837.0
97,2021-03-30 00:00:00,0,108933.0,0.0,6722.0,0.0,1982.0,2100.0,99567.0
98,2021-08-25 00:00:00,463908,15703631.0,230035.0,7483708.0,17878.0,502592.0,0.0,386837.0
99,2021-02-06 00:00:00,189,83518.0,305.0,19503.0,0.0,1982.0,129.0,61937.0
100,2022-04-04 00:00:00,1940410,383487542.0,0.0,0.0,927.0,1671496.0,0.0,0.0
101,2021-05-23 00:00:00,5949,222017.0,4112.0,99937.0,44.0,2308.0,0.0,114082.0
102,2021-12-18 00:00:00,351446,49713430.0,0.0,0.0,2550.0,1346977.0,0.0,0.0
103,2021-10-19 00:00:00,91989,35022778.0,0.0,0.0,3364.0,1103275.0,0.0,386837.0
104,2022-01-05 00:00:00,514205,57319173.0,0.0,0.0,4460.0,1435312.0,0.0,0.0
105,2021-03-17 00:00:00,201,107972.0,161.0,12307.0,0.0,1982.0,1501.0,93096.0
106,2021-08-23 00:00:00,384370,14829380.0,230240.0,7273580.0,22111.0,465592.0,0.0,386837.0
107,2021-07-29 00:00:00,340788,6207155.0,352765.0,4898552.0,12434.0,46071.0,0.0,386837.0
108,2022-04-06 00:00:00,1938322,388108201.0,0.0,0.0,726.0,1673314.0,0.0,0.0
109,2022-01-26 00:00:00,622783,69445133.0,0.0,0.0,3432.0,1502889.0,0.0,0.0
110,2022-02-01 00:00:00,452976,73364970.0,0.0,0.0,0.0,1518459.0,0.0,0.0
111,2021-04-17 00:00:00,253,115402.0,198.0,7581.0,0.0,1982.0,0.0,104272.0
112,2021-10-11 00:00:00,129802,34227712.0,0.0,0.0,5354.0,1071404.0,0.0,386837.0
113,2021-11-21 00:00:00,229754,40937645.0,0.0,0.0,1044.0,1191445.0,0.0,0.0
114,2021-03-22 00:00:00,88,108239.0,72.0,11316.0,0.0,1982.0,1212.0,94308.0
115,2021-01-18 00:00:00,104,65162.0,60.0,3129.0,0.0,1982.0,788.0,59740.0
116,2022-03-02 00:00:00,4517078,133527402.0,0.0,0.0,3840.0,1603391.0,0.0,0.0
117,2022-02-17 00:00:00,1541369,88087135.0,0.0,0.0,3036.0,1561835.0,0.0,0.0
118,2021-08-31 00:00:00,478413,18616102.0,286541.0,8571323.0,0.0,591053.0,0.0,386837.0
119,2021-06-15 00:00:00,9499,626774.0,14021.0,303616.0,0.0,3091.0,12152.0,241856.0
120,2021-08-30 00:00:00,529891,18137689.0,124128.0,8290543.0,16501.0,591053.0,0.0,386837.0
121,2021-09-10 00:00:00,576113,23867168.0,194508.0,9668679.0,13695.0,778153.0,0.0,386837.0
122,2021-06-05 00:00:00,11781,377162.0,9087.0,229762.0,88.0,2824.0,3210.0,140696.0
123,2021-09-23 00:00:00,393947,29568392.0,0.0,0.0,12023.0,939886.0,0.0,386837.0
124,2022-04-19 00:00:00,567912,406221184.0,0.0,0.0,592.0,1679188.0,0.0,0.0
125,2021-06-01 00:00:00,12513,332182.0,8752.0,198428.0,54.0,2586.0,524.0,128204.0
126,2022-04-15 00:00:00,828982,402440299.0,0.0,0.0,446.0,1678222.0,0.0,0.0
127,2022-03-28 00:00:00,3307885,358553538.0,0.0,0.0,1503.0,1664886.0,0.0,0.0
128,2021-08-29 00:00:00,465507,17607798.0,430498.0,8289543.0,17430.0,574552.0,0.0,386837.0
129,2022-01-20 00:00:00,593571,65900400.0,0.0,0.0,2722.0,1483894.0,0.0,0.0
130,2021-08-08 00:00:00,355764,9484000.0,55917.0,5477872.0,26847.0,183976.0,0.0,386837.0
131,2021-01-28 00:00:00,512,66277.0,4322.0,7205.0,0.0,1982.0,0.0,60663.0
132,2021-12-19 00:00:00,376085,50090015.0,0.0,0.0,5529.0,1352506.0,0.0,0.0
133,2021-06-06 00:00:00,9659,386821.0,5998.0,234084.0,0.0,2824.0,2677.0,143373.0
134,2021-07-01 00:00:00,22256,810278.0,19272.0,483608.0,0.0,4192.0,19562.0,320285.0
135,2021-04-19 00:00:00,289,115851.0,340.0,8000.0,0.0,1982.0,0.0,104272.0
136,2021-12-13 00:00:00,334787,47739412.0,0.0,0.0,6489.0,1319056.0,0.0,0.0
137,2021-01-31 00:00:00,1606,76871.0,1035.0,13172.0,0.0,1982.0,30.0,61514.0
138,2021-03-05 00:00:00,78,105650.0,78.0,21525.0,0.0,1982.0,0.0,81583.0
139,2022-01-18 00:00:00,594291,64762753.0,0.0,0.0,3449.0,1478757.0,0.0,0.0
140,2021-04-27 00:00:00,193,118737.0,193.0,9391.0,0.0,1982.0,0.0,105817.0
141,2022-02-16 00:00:00,1467009,86545513.0,0.0,0.0,2370.0,1558799.0,0.0,0.0
142,2021-11-10 00:00:00,195555,39444521.0,0.0,0.0,3218.0,1158980.0,0.0,386837.0
143,2021-05-15 00:00:00,2245,162367.0,13023.0,56590.0,45.0,2027.0,515.0,112317.0
144,2021-04-13 00:00:00,442,112944.0,318.0,6925.0,0.0,1982.0,0.0,103037.0
145,2021-08-02 00:00:00,326890,7561158.0,280821.0,5275454.0,22574.0,91703.0,0.0,386837.0
146,2022-03-12 00:00:00,6683685,223513495.0,0.0,0.0,2147.0,1634131.0,0.0,0.0
147,2021-03-21 00:00:00,0,107810.0,0.0,0.0,0.0,1982.0,0.0,92968.0
148,2021-10-12 00:00:00,96403,34322990.0,0.0,0.0,4505.0,1075909.0,0.0,386837.0
149,2021-02-10 00:00:00,965,88825.0,1646.0,25129.0,0.0,1982.0,353.0,62497.0
150,2022-02-13 00:00:00,1096423,82526037.0,0.0,0.0,2468.0,1551033.0,0.0,0.0
151,2021-04-01 00:00:00,109,109285.0,109.0,7074.0,0.0,1982.0,0.0,99567.0
152,2021-08-12 00:00:00,349029,10816449.0,205892.0,6582794.0,15616.0,255506.0,0.0,386837.0
153,2021-11-26 00:00:00,298795,43173624.0,0.0,0.0,4267.0,1218220.0,0.0,0.0
154,2021-11-13 00:00:00,200921,39173722.0,0.0,0.0,3053.0,1168278.0,0.0,0.0
155,2021-06-24 00:00:00,13082,652128.0,16880.0,389736.0,92.0,3650.0,3295.0,251312.0
156,2021-10-07 00:00:00,148865,33664969.0,0.0,0.0,6185.0,1049765.0,0.0,386837.0
157,2021-03-31 00:00:00,243,109176.0,243.0,6965.0,0.0,1982.0,0.0,99567.0
158,2021-10-08 00:00:00,182094,33845796.0,0.0,0.0,5543.0,1055262.0,0.0,386837.0
159,2022-01-02 00:00:00,516709,55775718.0,0.0,0.0,5978.0,1423149.0,0.0,0.0
160,2022-04-03 00:00:00,2068646,381547050.0,0.0,0.0,883.0,1670569.0,0.0,0.0
161,2021-08-28 00:00:00,469609,17142291.0,106630.0,7863173.0,18251.0,557122.0,0.0,386837.0
162,2022-02-09 00:00:00,966685,78145593.0,0.0,0.0,2673.0,1541044.0,0.0,0.0
163,2021-12-08 00:00:00,330594,46036983.0,0.0,0.0,6423.0,1287865.0,0.0,0.0
164,2022-02-28 00:00:00,4010196,122154533.0,0.0,0.0,4178.0,1596281.0,0.0,0.0
165,2021-12-03 00:00:00,310148,44473461.0,0.0,0.0,5766.0,1256816.0,0.0,0.0
166,2021-02-01 00:00:00,1410,78235.0,1291.0,14277.0,0.0,1982.0,168.0,61682.0
167,2021-05-03 00:00:00,721,122542.0,569.0,10743.0,0.0,1982.0,529.0,107867.0
168,2021-07-05 00:00:00,77605,943238.0,43101.0,566715.0,106.0,4556.0,10500.0,357435.0
169,2021-06-30 00:00:00,26231,788022.0,28982.0,474293.0,62.0,4192.0,3565.0,300770.0
170,2021-04-15 00:00:00,946,114603.0,972.0,8524.0,0.0,1982.0,0.0,103037.0
171,2021-11-28 00:00:00,289286,42714395.0,0.0,0.0,5578.0,1228734.0,0.0,0.0
172,2022-01-21 00:00:00,582456,66483720.0,0.0,0.0,4106.0,1488000.0,0.0,0.0
173,2022-01-13 00:00:00,548391,61977154.0,0.0,0.0,3974.0,1464862.0,0.0,0.0
174,2021-01-11 00:00:00,62,64213.0,62.0,3529.0,0.0,1982.0,0.0,58347.0
175,2021-01-10 00:00:00,36,64151.0,36.0,3467.0,0.0,1982.0,0.0,58347.0
176,2021-02-22 00:00:00,441,101910.0,441.0,26953.0,0.0,1982.0,0.0,72656.0
177,2021-12-21 00:00:00,372098,50793393.0,0.0,0.0,5842.0,1363814.0,0.0,0.0
178,2021-09-15 00:00:00,425350,26144138.0,0.0,0.0,12165.0,845917.0,0.0,386837.0
179,2021-03-26 00:00:00,268,108699.0,268.0,10340.0,0.0,1982.0,0.0,95683.0
180,2021-09-03 00:00:00,650529,20225160.0,345389.0,9478701.0,16656.0,665101.0,0.0,386837.0
181,2022-02-23 00:00:00,2533134,102208846.0,0.0,0.0,3107.0,1578409.0,0.0,0.0
182,2021-11-08 00:00:00,200743,39064268.0,0.0,0.0,2674.0,1152694.0,0.0,386837.0
183,2021-02-27 00:00:00,258,103555.0,215.0,22676.0,0.0,1982.0,271.0,78597.0
184,2021-05-11 00:00:00,3394,147283.0,5090.0,34461.0,0.0,1982.0,0.0,110491.0
185,2022-01-24 00:00:00,563843,68210283.0,0.0,0.0,2580.0,1496450.0,0.0,0.0
186,2021-06-03 00:00:00,11450,354858.0,9192.0,217133.0,0.0,2648.0,0.0,130216.0
187,2021-12-05 00:00:00,312657,45106995.0,0.0,0.0,5888.0,1268532.0,0.0,0.0
188,2021-10-29 00:00:00,124633,36630838.0,0.0,0.0,2316.0,1129017.0,0.0,386837.0
189,2021-12-31 00:00:00,421622,54876601.0,0.0,0.0,4403.0,1413225.0,0.0,0.0
190,2021-07-26 00:00:00,408121,5137244.0,280774.0,4156723.0,8371.0,27784.0,0.0,386837.0
191,2021-02-13 00:00:00,2393,93374.0,2393.0,26431.0,0.0,1982.0,0.0,64620.0
192,2021-10-16 00:00:00,90512,34734763.0,0.0,0.0,4067.0,1093544.0,0.0,386837.0
193,2021-08-04 00:00:00,288387,8188001.0,233103.0,5668505.0,14053.0,127068.0,0.0,386837.0
194,2022-01-09 00:00:00,520807,59606779.0,0.0,0.0,3305.0,1449472.0,0.0,0.0
195,2022-02-03 00:00:00,336430,74052437.0,0.0,0.0,7734.0,1526193.0,0.0,0.0
196,2021-08-20 00:00:00,353259,13600266.0,27036.0,6489775.0,20744.0,404008.0,0.0,386837.0
197,2022-04-09 00:00:00,1388324,394925312.0,0.0,0.0,537.0,1675455.0,0.0,0.0
198,2022-04-29 00:00:00,257182,412011026.0,0.0,0.0,53.0,1680583.0,0.0,0.0
199,2021-10-22 00:00:00,126241,35388369.0,0.0,0.0,2401.0,1111851.0,0.0,386837.0
200,2022-03-22 00:00:00,5142979,321056155.0,0.0,0.0,2084.0,1656520.0,0.0,0.0
201,2022-03-04 00:00:00,5058924,147914889.0,0.0,0.0,3704.0,1610651.0,0.0,0.0
202,2021-08-18 00:00:00,336007,12860968.0,179914.0,6795687.0,16586.0,362962.0,0.0,386837.0
203,2021-11-02 00:00:00,128085,37144104.0,0.0,0.0,2634.0,1137572.0,0.0,386837.0
204,2021-05-16 00:00:00,13732,176099.0,4328.0,60918.0,0.0,2027.0,0.0,112317.0
205,2021-04-25 00:00:00,362,118154.0,482.0,8942.0,0.0,1982.0,0.0,105817.0
206,2022-04-11 00:00:00,1005631,396880692.0,0.0,0.0,161.0,1675965.0,0.0,0.0
207,2022-02-08 00:00:00,880964,77179502.0,0.0,0.0,2940.0,1539391.0,0.0,0.0
208,2021-07-17 00:00:00,115063,2015318.0,75465.0,1783443.0,0.0,11328.0,0.0,386837.0
209,2022-02-24 00:00:00,2916850,105119568.0,0.0,0.0,4056.0,1582465.0,0.0,0.0
210,2021-07-19 00:00:00,0,2166996.0,309511.0,2406155.0,0.0,12817.0,0.0,386837.0
211,2022-04-26 00:00:00,359381,410982332.0,0.0,0.0,339.0,1680442.0,0.0,0.0
212,2021-05-18 00:00:00,6647,190863.0,7226.0,74602.0,0.0,2072.0,551.0,112868.0
213,2021-01-08 00:00:00,94,64072.0,50.0,3596.0,0.0,1982.0,163.0,58139.0
214,2021-07-30 00:00:00,347301,6554456.0,89387.0,4480350.0,16902.0,62963.0,0.0,386837.0
215,2022-02-18 00:00:00,1798825,89886205.0,0.0,0.0,2720.0,1564555.0,0.0,0.0
216,2022-01-01 00:00:00,381859,55259070.0,0.0,0.0,3946.0,1417171.0,0.0,0.0
217,2021-03-07 00:00:00,120,106338.0,133.0,22002.0,0.0,1982.0,0.0,81583.0
218,2021-07-03 00:00:00,25528,865648.0,46727.0,492393.0,0.0,4361.0,11659.0,338907.0
219,2021-02-04 00:00:00,1896,82610.0,2651.0,18479.0,0.0,1982.0,119.0,61808.0
220,2021-01-26 00:00:00,124,65765.0,0.0,2883.0,0.0,1982.0,240.0,60663.0
221,2021-05-14 00:00:00,4779,160122.0,4778.0,43874.0,0.0,1982.0,0.0,111802.0
222,2022-03-14 00:00:00,6361309,243054709.0,0.0,0.0,2997.0,1640147.0,0.0,0.0
223,2022-03-10 00:00:00,6347989,196906074.0,0.0,0.0,2557.0,1629497.0,0.0,0.0
224,2021-12-15 00:00:00,345517,48426622.0,0.0,0.0,6996.0,1332562.0,0.0,0.0
225,2021-03-28 00:00:00,136,108835.0,136.0,8632.0,0.0,1982.0,0.0,97467.0
226,2021-06-26 00:00:00,42432,714731.0,41034.0,418340.0,0.0,3774.0,8144.0,268339.0
227,2022-03-09 00:00:00,6554677,188282898.0,0.0,0.0,3963.0,1626940.0,0.0,0.0
228,2021-10-28 00:00:00,142129,36509645.0,0.0,0.0,1963.0,1126701.0,0.0,386837.0
229,2021-10-09 00:00:00,148979,33993210.0,0.0,0.0,5163.0,1060425.0,0.0,386837.0
230,2021-09-08 00:00:00,553808,22817587.0,234939.0,9464497.0,20561.0,751071.0,0.0,386837.0
231,2021-02-26 00:00:00,204,103297.0,32.0,22670.0,0.0,1982.0,1508.0,78326.0
232,2021-10-21 00:00:00,117126,35263356.0,0.0,0.0,3067.0,1109450.0,0.0,386837.0
233,2021-01-06 00:00:00,20,63878.0,0.0,3565.0,0.0,1982.0,445.0,57976.0
234,2021-01-13 00:00:00,18,64346.0,64.0,3466.0,0.0,1982.0,288.0,58635.0
235,2021-12-09 00:00:00,343969,46381164.0,0.0,0.0,6743.0,1294608.0,0.0,0.0
236,2021-12-14 00:00:00,340700,48080881.0,0.0,0.0,6510.0,1325566.0,0.0,0.0
237,2021-06-14 00:00:00,13118,626774.0,6299.0,290493.0,0.0,3091.0,10634.0,241856.0
238,2021-05-12 00:00:00,4225,151508.0,2010.0,36333.0,0.0,1982.0,638.0,111129.0
239,2021-01-07 00:00:00,100,63978.0,100.0,3665.0,0.0,1982.0,0.0,57976.0
240,2022-01-07 00:00:00,510327,58408781.0,0.0,0.0,3971.0,1442038.0,0.0,0.0
